"state","retail.recreation","grocery.pharmacy","parks","transitstations","workplace","residential","date"
"Mississippi",-0.05,-0.21,-0.23,-0.09,0.12,0.01,2020-03-13
"Missouri",-0.12,-0.24,-0.37,-0.06,-0.1,0,2020-03-13
"Montana",0,-0.2,0.16,-0.01,0.03,0.02,2020-03-13
"Nebraska",-0.03,-0.32,-0.16,-0.02,0.11,0.03,2020-03-13
"Nevada",-0.01,-0.24,0.08,0.11,0.04,0.03,2020-03-13
"New Hampshire",0.01,-0.31,0.23,0.13,0.03,0.04,2020-03-13
"New Jersey",0.01,-0.27,-0.39,0.2,0.09,0.06,2020-03-13
"New Mexico",-0.01,-0.39,0.13,-0.03,0.06,0.03,2020-03-13
"New York",0.06,-0.28,-0.01,0.19,0.08,0.05,2020-03-13
"North Carolina",-0.05,-0.24,-0.37,0.04,0.03,0,2020-03-13
"North Dakota",-0.03,-0.19,-0.05,-0.04,0.02,0.02,2020-03-13
"Ohio",0.01,-0.21,-0.46,-0.01,0.04,0.02,2020-03-13
"Oklahoma",-0.03,-0.14,0.14,-0.08,0.07,0.03,2020-03-13
"Oregon",0.04,-0.2,0.07,0.11,0.06,0.04,2020-03-13
"Pennsylvania",-0.01,-0.22,-0.33,0.11,0.07,0.03,2020-03-13
"Rhode Island",0.01,-0.34,0.1,0.21,0.03,0.04,2020-03-13
"South Carolina",-0.08,-0.22,-0.41,-0.1,0.02,-0.01,2020-03-13
"South Dakota",-0.01,-0.36,-0.12,-0.04,0.01,0.03,2020-03-13
"Tennessee",-0.02,-0.23,-0.29,0,0.06,0.02,2020-03-13
"Texas",-0.01,-0.31,-0.04,0.05,0.15,0.04,2020-03-13
"Utah",0.02,-0.44,-0.12,0.09,0.04,0.03,2020-03-13
"Vermont",0.03,-0.14,0.16,0.2,0.04,0.04,2020-03-13
"Virginia",-0.03,-0.22,-0.46,0.08,0.08,0.03,2020-03-13
"Washington",0.09,-0.17,0.15,0.28,0.17,0.07,2020-03-13
"West Virginia",-0.07,-0.19,-0.22,-0.06,0.03,0.01,2020-03-13
"Wisconsin",-0.02,-0.25,-0.13,-0.02,0,0.02,2020-03-13
"Wyoming",0.03,-0.29,0.02,-0.03,0.03,0.03,2020-03-13
"Alabama",-0.01,-0.28,-0.55,-0.12,-0.04,0,2020-03-14
"Alaska",0,-0.19,-0.37,-0.01,0.01,0.01,2020-03-14
"Arizona",0.05,-0.18,0.06,0.02,0.02,0.02,2020-03-14
"Arkansas",0.07,-0.11,0.21,0.01,0,0.04,2020-03-14
"California",0.13,-0.23,0.37,0.24,0.06,0.06,2020-03-14
"Colorado",0.14,-0.18,0.17,0.15,0.04,0.05,2020-03-14
"Connecticut",0.07,-0.16,-0.95,0.12,0.03,0.03,2020-03-14
"Delaware",0.01,-0.11,-0.84,0.03,0,0.02,2020-03-14
"Florida",0.06,-0.16,-0.08,0.1,0.01,0.02,2020-03-14
"Georgia",0.04,-0.17,-0.5,0.04,0,0.02,2020-03-14
"Hawaii",0.06,-0.06,-0.02,0.09,0.04,0.02,2020-03-14
"Idaho",0.06,-0.26,0.11,0.02,0.01,0.03,2020-03-14
"Illinois",0.07,-0.31,0.13,0.08,0,0.03,2020-03-14
"Indiana",0.07,-0.15,-0.01,-0.01,0.01,0.03,2020-03-14
"Iowa",0.07,-0.18,0.16,0.01,-0.01,0.03,2020-03-14
"Kansas",0.11,-0.16,0.19,-0.03,0.01,0.03,2020-03-14
"Kentucky",0.08,-0.16,0.04,0.01,0.02,0.03,2020-03-14
"Louisiana",0.04,-0.21,-0.09,0.01,0.01,0.02,2020-03-14
"Maine",0.01,-0.19,-0.18,0.06,0.01,0.02,2020-03-14
"Maryland",0.07,-0.11,-0.66,0.11,0.02,0.03,2020-03-14
"Massachusetts",0.11,-0.16,-0.61,0.19,0.04,0.04,2020-03-14
"Michigan",0.13,-0.13,-0.16,0.05,-0.02,0.04,2020-03-14
"Minnesota",0.07,-0.15,0.14,0.1,0.01,0.04,2020-03-14
"Mississippi",-0.03,-0.21,-0.41,-0.1,0,-0.01,2020-03-14
"Missouri",0.06,-0.18,0.16,0.03,-0.01,0.03,2020-03-14
"Montana",0.15,-0.13,0.44,0.05,0.06,0.04,2020-03-14
"Nebraska",0.17,-0.05,0.25,0.1,0.06,0.07,2020-03-14
"Nevada",0.06,-0.22,0.19,0.09,0.05,0.03,2020-03-14
"New Hampshire",0.05,-0.2,-0.23,0.04,0,0.02,2020-03-14
"New Jersey",0.07,-0.16,-0.87,0.16,0.02,0.04,2020-03-14
"New Mexico",0.05,-0.24,-0.2,-0.08,0.02,0.02,2020-03-14
"New York",0.09,-0.21,-0.2,0.2,0.02,0.04,2020-03-14
"North Carolina",0.01,-0.17,-0.57,0.04,0,0.01,2020-03-14
"North Dakota",0.02,-0.15,0.14,0.06,-0.02,0.03,2020-03-14
"Ohio",0.12,-0.11,-0.09,0.04,0.03,0.04,2020-03-14
"Oklahoma",0.05,-0.13,0.24,-0.07,0.03,0.03,2020-03-14
"Oregon",0.18,-0.07,0.12,0.16,0.06,0.06,2020-03-14
"Pennsylvania",0.07,-0.13,-0.4,0.08,0.02,0.03,2020-03-14
"Rhode Island",0.09,-0.2,-0.98,0.16,0.04,0.03,2020-03-14
"South Carolina",-0.04,-0.18,-0.64,-0.1,-0.01,0,2020-03-14
"South Dakota",0.21,-0.07,0.41,0.16,0.06,0.08,2020-03-14
"Tennessee",0.04,-0.19,-0.27,-0.01,-0.01,0.02,2020-03-14
"Texas",0.08,-0.14,0.03,0.02,0.03,0.02,2020-03-14
"Utah",0.13,-0.23,-0.15,0.08,0.03,0.04,2020-03-14
"Vermont",0.06,-0.11,-0.21,0.05,0.03,0.03,2020-03-14
"Virginia",0.07,-0.14,-0.37,0.06,0.03,0.03,2020-03-14
"Washington",0.19,-0.08,-0.03,0.22,0.08,0.06,2020-03-14
"West Virginia",0,-0.13,-0.23,-0.05,0.02,0.02,2020-03-14
"Wisconsin",0.05,-0.23,-0.02,0.02,-0.02,0.03,2020-03-14
"Wyoming",0.07,-0.2,0.15,-0.08,0.02,0.03,2020-03-14
"Alabama",0.07,-0.16,-0.16,-0.06,0.04,0.02,2020-03-15
"Alaska",-0.05,-0.14,-0.58,-0.07,0.01,0,2020-03-15
"Arizona",0.02,-0.16,-0.15,0.03,0.04,0.01,2020-03-15
"Arkansas",0.05,-0.14,0.04,-0.01,0.04,0.03,2020-03-15
"California",0.16,-0.11,0.25,0.23,0.08,0.06,2020-03-15
"Colorado",0.14,-0.12,-0.16,0.18,0.1,0.04,2020-03-15
"Connecticut",0.13,-0.04,-0.56,0.19,0.08,0.05,2020-03-15
"Delaware",0.07,-0.06,-0.38,0.16,0.08,0.03,2020-03-15
"Florida",0.09,-0.09,-0.12,0.13,0.06,0.03,2020-03-15
"Georgia",0.12,-0.08,-0.02,0.13,0.09,0.03,2020-03-15
"Hawaii",0.08,-0.05,0.07,0.11,0.05,0.03,2020-03-15
"Idaho",-0.02,-0.26,-0.28,-0.02,0.08,0.03,2020-03-15
"Illinois",0.08,-0.25,-0.25,0.13,0.05,0.03,2020-03-15
"Indiana",0.07,-0.12,-0.37,0,0.05,0.02,2020-03-15
"Iowa",0,-0.3,-0.18,-0.01,0.02,0.01,2020-03-15
"Kansas",0.06,-0.1,0.28,-0.05,0.06,0.03,2020-03-15
"Kentucky",0.11,-0.12,-0.09,0.03,0.08,0.03,2020-03-15
"Louisiana",0.05,-0.16,-0.23,0,0.04,0.02,2020-03-15
"Maine",0,-0.26,-0.39,0,-0.02,0.02,2020-03-15
"Maryland",0.13,-0.02,-0.2,0.19,0.11,0.05,2020-03-15
"Massachusetts",0.15,-0.05,-0.43,0.26,0.08,0.05,2020-03-15
"Michigan",0.11,-0.1,-0.87,0.08,0.04,0.03,2020-03-15
"Minnesota",0.05,-0.19,-0.31,0.15,0.04,0.03,2020-03-15
"Mississippi",-0.02,-0.17,-0.32,-0.1,0.04,0.01,2020-03-15
"Missouri",0.02,-0.17,0.08,0.05,0.02,0.02,2020-03-15
"Montana",0.14,-0.1,0.31,0,0.06,0.04,2020-03-15
"Nebraska",0.12,-0.1,0.2,0.05,0.02,0.04,2020-03-15
"Nevada",0.06,-0.21,0.02,0.17,0.07,0.03,2020-03-15
"New Hampshire",0.06,-0.1,-0.24,0.07,0.03,0.03,2020-03-15
"New Jersey",0.14,-0.06,-0.79,0.24,0.08,0.05,2020-03-15
"New Mexico",0.07,-0.16,-0.19,-0.06,0.05,0.03,2020-03-15
"New York",0.14,-0.14,-0.28,0.25,0.07,0.04,2020-03-15
"North Carolina",0.08,-0.13,0.03,0.14,0.09,0.03,2020-03-15
"North Dakota",0.08,-0.13,0.13,0.07,0.01,0.03,2020-03-15
"Ohio",0.09,-0.17,-0.46,0.06,0.07,0.03,2020-03-15
"Oklahoma",0.05,-0.09,0.21,-0.04,0.04,0.02,2020-03-15
"Oregon",0.11,-0.04,-0.16,0.14,0.09,0.04,2020-03-15
"Pennsylvania",0.08,-0.08,-0.63,0.15,0.07,0.03,2020-03-15
"Rhode Island",0.13,-0.06,-0.81,0.21,0.05,0.04,2020-03-15
"South Carolina",-0.02,-0.23,-0.15,-0.16,0.03,0.01,2020-03-15
"South Dakota",0.08,-0.12,-0.01,0.04,0.06,0.04,2020-03-15
"Tennessee",0.08,-0.13,0.02,0.05,0.07,0.03,2020-03-15
"Texas",0.09,-0.07,0.17,0.07,0.07,0.03,2020-03-15
"Utah",0.06,-0.24,-0.68,0.04,0.19,0.04,2020-03-15
"Vermont",0.08,-0.14,-0.1,0.32,0.08,0.03,2020-03-15
"Virginia",0.14,-0.05,0.13,0.17,0.11,0.05,2020-03-15
"Washington",0.1,-0.05,-0.28,0.22,0.11,0.04,2020-03-15
"West Virginia",0.03,-0.11,-0.08,-0.13,0.05,0.02,2020-03-15
"Wisconsin",0.05,-0.13,-0.47,0.07,0.01,0.02,2020-03-15
"Wyoming",0.04,-0.17,-0.03,0,0.03,0.02,2020-03-15
"Alabama",0.02,-0.24,-0.22,-0.02,0.1,0.04,2020-03-16
"Alaska",-0.01,-0.2,-0.29,0.06,0.12,0.04,2020-03-16
"Arizona",0,-0.22,-0.13,0.09,0.19,0.05,2020-03-16
"Arkansas",0.06,-0.13,0.2,0.06,0.16,0.07,2020-03-16
"California",0.12,-0.21,0.27,0.31,0.24,0.11,2020-03-16
"Colorado",0.07,-0.22,-0.44,0.23,0.21,0.07,2020-03-16
"Connecticut",0.07,-0.26,-0.16,0.25,0.23,0.09,2020-03-16
"Delaware",0,-0.15,-0.09,0.15,0.19,0.07,2020-03-16
"Florida",0.06,-0.14,0,0.16,0.18,0.06,2020-03-16
"Georgia",0.08,-0.18,0.04,0.2,0.2,0.07,2020-03-16
"Hawaii",0.1,-0.07,0.34,0.15,0.17,0.07,2020-03-16
"Idaho",-0.02,-0.31,-0.65,0.02,0.04,0.01,2020-03-16
"Illinois",0.1,-0.3,0.19,0.27,0.19,0.08,2020-03-16
"Indiana",0.05,-0.26,-0.04,0.03,0.14,0.06,2020-03-16
"Iowa",0.03,-0.48,-0.15,0.05,0.15,0.05,2020-03-16
"Kansas",0.07,-0.21,0.06,0.03,0.18,0.07,2020-03-16
"Kentucky",0.08,-0.24,0.01,0.09,0.14,0.07,2020-03-16
"Louisiana",0.03,-0.24,-0.08,0.07,0.11,0.05,2020-03-16
"Maine",0.07,-0.24,-0.14,0.11,0.14,0.06,2020-03-16
"Maryland",0.07,-0.16,-0.12,0.28,0.24,0.1,2020-03-16
"Massachusetts",0.12,-0.16,-0.08,0.41,0.3,0.12,2020-03-16
"Michigan",0.17,-0.24,-0.13,0.17,0.21,0.09,2020-03-16
"Minnesota",0.05,-0.2,0.13,0.27,0.16,0.08,2020-03-16
"Mississippi",-0.04,-0.25,-0.24,-0.04,0.14,0.04,2020-03-16
"Missouri",0.02,-0.3,0.11,0.13,0.14,0.06,2020-03-16
"Montana",0.02,-0.29,-0.1,-0.02,0.16,0.05,2020-03-16
"Nebraska",0.05,-0.29,-0.08,0.04,0.14,0.07,2020-03-16
"Nevada",0.05,-0.28,0.14,0.19,0.2,0.07,2020-03-16
"New Hampshire",0.01,-0.28,-0.22,0.11,0.16,0.07,2020-03-16
"New Jersey",0.1,-0.18,-0.09,0.35,0.25,0.11,2020-03-16
"New Mexico",0.02,-0.25,-0.36,-0.04,0.2,0.05,2020-03-16
"New York",0.15,-0.24,0.1,0.36,0.25,0.1,2020-03-16
"North Carolina",0.04,-0.21,-0.22,0.15,0.15,0.05,2020-03-16
"North Dakota",0.04,-0.26,0.16,0.08,0.13,0.06,2020-03-16
"Ohio",0.16,-0.26,-0.16,0.09,0.18,0.07,2020-03-16
"Oklahoma",0.02,-0.21,0.17,0.02,0.19,0.06,2020-03-16
"Oregon",0.05,-0.17,-0.53,0.16,0.22,0.07,2020-03-16
"Pennsylvania",0.06,-0.18,-0.1,0.26,0.22,0.08,2020-03-16
"Rhode Island",0.08,-0.2,-0.41,0.32,0.22,0.09,2020-03-16
"South Carolina",0.01,-0.24,-0.13,0.01,0.1,0.04,2020-03-16
"South Dakota",0.07,-0.21,-0.02,0.05,0.15,0.07,2020-03-16
"Tennessee",0.04,-0.2,-0.1,0.07,0.15,0.06,2020-03-16
"Texas",0.04,-0.17,0.02,0.13,0.22,0.07,2020-03-16
"Utah",0.07,-0.3,-0.62,0.17,0.22,0.08,2020-03-16
"Vermont",0.05,-0.18,-0.15,0.23,0.13,0.06,2020-03-16
"Virginia",0.07,-0.14,-0.1,0.25,0.2,0.09,2020-03-16
"Washington",0.13,-0.19,-0.45,0.31,0.26,0.09,2020-03-16
"West Virginia",0.01,-0.16,-0.04,-0.01,0.13,0.05,2020-03-16
"Wisconsin",0.1,-0.19,-0.07,0.16,0.13,0.06,2020-03-16
"Wyoming",-0.01,-0.33,-0.16,-0.03,0.16,0.04,2020-03-16
"Alabama",0.11,-0.17,-0.25,0.01,0.17,0.07,2020-03-17
"Alaska",0.14,-0.08,-0.12,0.12,0.15,0.07,2020-03-17
"Arizona",0.09,-0.2,-0.09,0.09,0.24,0.08,2020-03-17
"Arkansas",0.1,-0.1,-0.25,0.06,0.19,0.08,2020-03-17
"California",0.23,-0.11,0.12,0.34,0.33,0.14,2020-03-17
"Colorado",0.24,-0.14,-0.14,0.29,0.34,0.13,2020-03-17
"Connecticut",0.27,-0.08,0.1,0.3,0.31,0.14,2020-03-17
"Delaware",0.17,-0.04,-0.36,0.21,0.27,0.11,2020-03-17
"Florida",0.11,-0.14,-0.01,0.18,0.22,0.08,2020-03-17
"Georgia",0.14,-0.13,-0.12,0.21,0.25,0.11,2020-03-17
"Hawaii",0.18,-0.01,0.43,0.22,0.23,0.12,2020-03-17
"Idaho",0.07,-0.22,-0.56,0.02,0.19,0.07,2020-03-17
"Illinois",0.23,-0.17,-0.44,0.3,0.31,0.12,2020-03-17
"Indiana",0.21,-0.16,-0.52,0.03,0.21,0.08,2020-03-17
"Iowa",0.21,-0.34,-0.65,0.02,0.23,0.08,2020-03-17
"Kansas",0.13,-0.22,-0.26,0.03,0.24,0.09,2020-03-17
"Kentucky",0.19,-0.17,-0.33,0.06,0.19,0.08,2020-03-17
"Louisiana",0.18,-0.18,0.03,0.17,0.2,0.09,2020-03-17
"Maine",0.24,-0.07,0.19,0.18,0.23,0.11,2020-03-17
"Maryland",0.2,-0.04,-0.52,0.33,0.32,0.14,2020-03-17
"Massachusetts",0.32,0,0.19,0.5,0.39,0.17,2020-03-17
"Michigan",0.29,-0.1,-0.45,0.19,0.28,0.11,2020-03-17
"Minnesota",0.18,-0.15,-0.33,0.26,0.24,0.11,2020-03-17
"Mississippi",0.03,-0.21,-0.34,-0.02,0.18,0.06,2020-03-17
"Missouri",0.1,-0.22,-0.28,0.11,0.19,0.07,2020-03-17
"Montana",0.19,-0.16,-0.28,0,0.22,0.07,2020-03-17
"Nebraska",0.17,-0.17,-0.29,0.01,0.2,0.1,2020-03-17
"Nevada",0.12,-0.21,0.25,0.23,0.26,0.09,2020-03-17
"New Hampshire",0.22,-0.17,0.12,0.14,0.25,0.12,2020-03-17
"New Jersey",0.27,-0.04,-0.09,0.41,0.35,0.16,2020-03-17
"New Mexico",0.11,-0.22,-0.13,-0.03,0.25,0.09,2020-03-17
"New York",0.31,-0.13,0.16,0.42,0.32,0.14,2020-03-17
"North Carolina",0.13,-0.19,-0.14,0.18,0.2,0.09,2020-03-17
"North Dakota",0.1,-0.21,-0.02,0.02,0.15,0.07,2020-03-17
"Ohio",0.25,-0.11,-0.27,0.1,0.25,0.1,2020-03-17
"Oklahoma",0.1,-0.18,0,0.03,0.22,0.08,2020-03-17
"Oregon",0.22,-0.12,-0.63,0.2,0.29,0.1,2020-03-17
"Pennsylvania",0.28,-0.02,0.04,0.34,0.31,0.13,2020-03-17
"Rhode Island",0.31,-0.05,0.09,0.4,0.31,0.14,2020-03-17
"South Carolina",0.08,-0.17,-0.06,0.02,0.15,0.07,2020-03-17
"South Dakota",0.08,-0.22,-0.32,-0.01,0.19,0.08,2020-03-17
"Tennessee",0.1,-0.17,-0.08,0.09,0.19,0.08,2020-03-17
"Texas",0.12,-0.15,-0.02,0.16,0.26,0.1,2020-03-17
"Utah",0.18,-0.22,-0.95,0.22,0.28,0.1,2020-03-17
"Vermont",0.24,-0.05,0.12,0.26,0.23,0.11,2020-03-17
"Virginia",0.13,-0.1,-0.52,0.25,0.28,0.11,2020-03-17
"Washington",0.26,-0.08,-0.62,0.33,0.35,0.13,2020-03-17
"West Virginia",0.05,-0.14,-0.07,0.02,0.16,0.06,2020-03-17
"Wisconsin",0.2,-0.14,-0.58,0.11,0.21,0.09,2020-03-17
"Wyoming",0.07,-0.27,-0.24,-0.04,0.19,0.06,2020-03-17
"Alabama",0.13,-0.13,-0.39,0.03,0.22,0.08,2020-03-18
"Alaska",0.19,-0.08,-0.06,0.12,0.21,0.09,2020-03-18
"Arizona",0.23,-0.06,0.38,0.21,0.31,0.12,2020-03-18
"Arkansas",0.12,-0.08,-0.5,0.09,0.22,0.08,2020-03-18
"California",0.29,-0.04,0.2,0.39,0.38,0.17,2020-03-18
"Colorado",0.26,-0.1,-0.5,0.32,0.38,0.14,2020-03-18
"Connecticut",0.27,-0.06,-0.46,0.3,0.34,0.14,2020-03-18
"Delaware",0.23,-0.01,-0.39,0.24,0.3,0.12,2020-03-18
"Florida",0.19,-0.07,0,0.26,0.26,0.1,2020-03-18
"Georgia",0.18,-0.07,-0.24,0.24,0.29,0.12,2020-03-18
"Hawaii",0.2,0,0.23,0.27,0.25,0.12,2020-03-18
"Idaho",0.12,-0.17,-0.48,0.06,0.23,0.09,2020-03-18
"Illinois",0.34,-0.08,0.34,0.39,0.35,0.16,2020-03-18
"Indiana",0.27,-0.07,0.1,0.09,0.25,0.12,2020-03-18
"Iowa",0.32,-0.17,-0.01,0.04,0.26,0.12,2020-03-18
"Kansas",0.16,-0.24,-0.62,0,0.26,0.09,2020-03-18
"Kentucky",0.24,-0.13,0.05,0.11,0.23,0.1,2020-03-18
"Louisiana",0.2,-0.12,-0.11,0.17,0.24,0.09,2020-03-18
"Maine",0.25,-0.09,-0.43,0.18,0.28,0.11,2020-03-18
"Maryland",0.23,0,-0.39,0.37,0.37,0.16,2020-03-18
"Massachusetts",0.31,-0.01,-0.53,0.5,0.42,0.17,2020-03-18
"Michigan",0.33,-0.04,-0.1,0.24,0.31,0.13,2020-03-18
"Minnesota",0.34,-0.02,-0.07,0.35,0.32,0.15,2020-03-18
"Mississippi",0.05,-0.17,-0.32,0,0.21,0.07,2020-03-18
"Missouri",0.12,-0.2,-0.02,0.1,0.24,0.08,2020-03-18
"Montana",0.27,-0.05,-0.1,0.11,0.26,0.1,2020-03-18
"Nebraska",0.22,-0.14,-0.17,0.08,0.24,0.11,2020-03-18
"Nevada",0.27,-0.12,0.36,0.29,0.36,0.14,2020-03-18
"New Hampshire",0.23,-0.15,-0.61,0.17,0.29,0.13,2020-03-18
"New Jersey",0.3,-0.01,-0.46,0.43,0.39,0.17,2020-03-18
"New Mexico",0.15,-0.19,0.07,0.02,0.28,0.11,2020-03-18
"New York",0.33,-0.1,-0.07,0.44,0.36,0.16,2020-03-18
"North Carolina",0.22,-0.09,-0.28,0.23,0.25,0.1,2020-03-18
"North Dakota",0.19,-0.18,0.08,0.07,0.19,0.1,2020-03-18
"Ohio",0.29,-0.05,-0.02,0.15,0.28,0.12,2020-03-18
"Oklahoma",0.12,-0.18,-0.48,-0.02,0.25,0.08,2020-03-18
"Oregon",0.25,-0.08,-0.76,0.24,0.33,0.11,2020-03-18
"Pennsylvania",0.33,0.02,-0.31,0.37,0.35,0.14,2020-03-18
"Rhode Island",0.28,-0.03,-1.07,0.41,0.33,0.14,2020-03-18
"South Carolina",0.19,-0.11,-0.1,0.04,0.21,0.09,2020-03-18
"South Dakota",0.14,-0.18,-0.22,0,0.21,0.09,2020-03-18
"Tennessee",0.15,-0.14,-0.21,0.13,0.22,0.09,2020-03-18
"Texas",0.16,-0.14,-0.11,0.19,0.29,0.12,2020-03-18
"Utah",0.26,-0.2,-0.14,0.33,0.42,0.17,2020-03-18
"Vermont",0.3,0.04,-0.21,0.29,0.31,0.13,2020-03-18
"Virginia",0.21,-0.05,-0.26,0.3,0.33,0.13,2020-03-18
"Washington",0.28,-0.05,-0.93,0.36,0.38,0.14,2020-03-18
"West Virginia",0.18,-0.1,-0.16,0.04,0.21,0.07,2020-03-18
"Wisconsin",0.34,-0.03,0.05,0.21,0.28,0.14,2020-03-18
"Wyoming",0.13,-0.21,-0.16,0.02,0.23,0.07,2020-03-18
"Alabama",0.2,-0.15,-0.27,0.08,0.25,0.1,2020-03-19
"Alaska",0.26,-0.04,-0.15,0.21,0.25,0.1,2020-03-19
"Arizona",0.22,-0.07,0.08,0.23,0.33,0.13,2020-03-19
"Arkansas",0.18,-0.1,-0.17,0.1,0.24,0.1,2020-03-19
"California",0.32,-0.03,0.2,0.43,0.4,0.18,2020-03-19
"Colorado",0.46,0.12,0.52,0.57,0.47,0.22,2020-03-19
"Connecticut",0.33,-0.02,0.12,0.4,0.36,0.17,2020-03-19
"Delaware",0.26,0,-0.13,0.39,0.33,0.14,2020-03-19
"Florida",0.23,-0.06,0.07,0.33,0.29,0.12,2020-03-19
"Georgia",0.21,-0.1,-0.27,0.29,0.31,0.13,2020-03-19
"Hawaii",0.23,0.02,0.31,0.31,0.28,0.14,2020-03-19
"Idaho",0.15,-0.13,-0.93,0.09,0.27,0.1,2020-03-19
"Illinois",0.34,-0.16,0.31,0.43,0.37,0.17,2020-03-19
"Indiana",0.28,-0.15,0.04,0.13,0.27,0.13,2020-03-19
"Iowa",0.37,-0.04,0.07,0.15,0.29,0.15,2020-03-19
"Kansas",0.23,-0.14,-0.94,0.08,0.3,0.12,2020-03-19
"Kentucky",0.28,-0.12,-0.02,0.16,0.26,0.11,2020-03-19
"Louisiana",0.25,-0.15,0.02,0.24,0.26,0.11,2020-03-19
"Maine",0.35,0,0.09,0.3,0.31,0.14,2020-03-19
"Maryland",0.24,-0.01,-0.42,0.41,0.39,0.17,2020-03-19
"Massachusetts",0.39,0.03,0.36,0.59,0.44,0.21,2020-03-19
"Michigan",0.34,-0.09,-0.09,0.3,0.34,0.15,2020-03-19
"Minnesota",0.41,0.06,0.31,0.45,0.35,0.18,2020-03-19
"Mississippi",0.13,-0.18,-0.26,0.03,0.22,0.09,2020-03-19
"Missouri",0.25,-0.13,-0.09,0.19,0.29,0.13,2020-03-19
"Montana",0.29,-0.02,-0.02,0.14,0.28,0.11,2020-03-19
"Nebraska",0.33,0,0.15,0.22,0.28,0.15,2020-03-19
"Nevada",0.36,0.02,0.39,0.45,0.43,0.17,2020-03-19
"New Hampshire",0.33,-0.06,0.24,0.3,0.32,0.17,2020-03-19
"New Jersey",0.35,0.03,0,0.5,0.43,0.21,2020-03-19
"New Mexico",0.24,-0.17,0.02,0.06,0.33,0.13,2020-03-19
"New York",0.39,-0.02,0.16,0.5,0.4,0.18,2020-03-19
"North Carolina",0.23,-0.1,-0.42,0.28,0.27,0.11,2020-03-19
"North Dakota",0.3,-0.11,0.21,0.17,0.24,0.14,2020-03-19
"Ohio",0.32,-0.08,-0.14,0.19,0.31,0.14,2020-03-19
"Oklahoma",0.2,-0.1,-0.25,0.06,0.29,0.11,2020-03-19
"Oregon",0.28,-0.06,-0.76,0.28,0.35,0.12,2020-03-19
"Pennsylvania",0.35,0.01,0,0.42,0.37,0.16,2020-03-19
"Rhode Island",0.36,0.01,0.16,0.53,0.36,0.17,2020-03-19
"South Carolina",0.22,-0.1,-0.32,0.09,0.23,0.1,2020-03-19
"South Dakota",0.29,-0.04,0.22,0.21,0.25,0.14,2020-03-19
"Tennessee",0.17,-0.14,-0.38,0.16,0.24,0.09,2020-03-19
"Texas",0.22,-0.12,-0.1,0.25,0.32,0.13,2020-03-19
"Utah",0.3,-0.08,-0.08,0.33,0.36,0.16,2020-03-19
"Vermont",0.37,0.08,-0.02,0.37,0.33,0.15,2020-03-19
"Virginia",0.23,-0.05,-0.62,0.34,0.35,0.14,2020-03-19
"Washington",0.31,-0.03,-0.87,0.41,0.4,0.15,2020-03-19
"West Virginia",0.22,-0.1,-0.09,0.1,0.23,0.09,2020-03-19
"Wisconsin",0.39,0.03,0.16,0.27,0.31,0.16,2020-03-19
"Wyoming",0.31,-0.04,0.27,0.27,0.29,0.14,2020-03-19
"Alabama",0.27,-0.1,-0.07,0.14,0.29,0.14,2020-03-20
"Alaska",0.28,-0.03,-0.23,0.24,0.25,0.12,2020-03-20
"Arizona",0.28,-0.06,0.06,0.25,0.33,0.14,2020-03-20
"Arkansas",0.23,-0.12,-0.3,0.13,0.26,0.11,2020-03-20
"California",0.4,0.03,0.22,0.46,0.44,0.21,2020-03-20
"Colorado",0.42,0.04,0.43,0.48,0.46,0.21,2020-03-20
"Connecticut",0.32,-0.12,-0.12,0.41,0.37,0.18,2020-03-20
"Delaware",0.25,-0.01,-0.75,0.37,0.34,0.15,2020-03-20
"Florida",0.29,-0.06,0.15,0.38,0.31,0.14,2020-03-20
"Georgia",0.24,-0.08,-0.46,0.3,0.32,0.13,2020-03-20
"Hawaii",0.31,0.05,0.29,0.34,0.31,0.16,2020-03-20
"Idaho",0.21,-0.12,-0.69,0.16,0.28,0.1,2020-03-20
"Illinois",0.33,-0.26,0.28,0.41,0.38,0.17,2020-03-20
"Indiana",0.3,-0.09,-0.19,0.15,0.3,0.14,2020-03-20
"Iowa",0.35,-0.1,0.05,0.16,0.29,0.13,2020-03-20
"Kansas",0.24,-0.15,-0.2,0.09,0.27,0.11,2020-03-20
"Kentucky",0.29,-0.07,-0.51,0.19,0.29,0.13,2020-03-20
"Louisiana",0.32,-0.08,0.16,0.33,0.29,0.15,2020-03-20
"Maine",0.38,0.04,0.01,0.36,0.34,0.17,2020-03-20
"Maryland",0.27,-0.01,-0.54,0.42,0.39,0.18,2020-03-20
"Massachusetts",0.34,-0.11,-0.2,0.56,0.44,0.2,2020-03-20
"Michigan",0.41,-0.02,0.02,0.32,0.37,0.18,2020-03-20
"Minnesota",0.38,-0.04,0.03,0.43,0.36,0.19,2020-03-20
"Mississippi",0.23,-0.1,0,0.12,0.26,0.12,2020-03-20
"Missouri",0.24,-0.13,-0.09,0.18,0.22,0.13,2020-03-20
"Montana",0.33,-0.06,-0.2,0.16,0.29,0.12,2020-03-20
"Nebraska",0.33,-0.04,0.15,0.18,0.29,0.16,2020-03-20
"Nevada",0.38,0.03,0.42,0.49,0.45,0.2,2020-03-20
"New Hampshire",0.33,-0.13,-0.11,0.37,0.34,0.18,2020-03-20
"New Jersey",0.35,-0.04,-0.51,0.49,0.44,0.21,2020-03-20
"New Mexico",0.28,-0.15,0.02,0.1,0.31,0.13,2020-03-20
